block_id,condition,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,A,40,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,41,or,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,A,42,mov,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,43,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,44,or,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,45,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,46,or,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,47,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,48,or,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,A,49,or,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,50,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,51,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,52,or,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,53,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,54,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,55,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,56,mov,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,57,or,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,58,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,A,59,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,60,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,61,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,62,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,63,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,64,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,65,or,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,66,mov,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,67,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,68,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,69,or,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,70,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,A,71,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,72,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,73,mov,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,74,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,75,or,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,76,or,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,77,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,78,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,79,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,80,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,81,or,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,82,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,A,83,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,84,or,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,85,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,86,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,87,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,88,mov,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,89,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,90,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,A,91,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,92,or,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,93,mov,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,94,or,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,95,mov,Switch,Switch,incongruent,easy,left
